,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,price_increase
4746,0.459891,1,0.659574,0.037078,0.512199,0.002503,0.48808900000000005,0.56886,1
12504,0.893899,5,0.702128,0.088777,0.732223,0.0058119999999999995,0.665458,0.5956140000000001,0
23492,0.027034,0,0.40425500000000003,0.11591800000000001,0.507885,0.003467,0.422915,0.414912,1
35899,0.46878500000000006,0,0.021277,0.027201,0.184023,0.001786,0.227861,0.616667,0
11297,0.017875,2,0.0,0.083373,0.493306,0.003467,0.422915,0.414912,1
4130,0.8761120000000001,0,0.40425500000000003,0.029932999999999998,0.334276,0.0008230000000000001,0.21336100000000002,0.8565790000000001,1
19421,0.8769969999999999,6,0.21276599999999998,0.030713,0.17107999999999998,0.002025,0.19756600000000002,0.57193,0
9703,0.8675719999999999,4,0.446809,0.040080000000000005,0.68313,0.003012,0.5442779999999999,0.660088,1
17,0.443166,5,0.085106,0.041912,0.314192,0.002788,0.350596,0.622368,0
3496,0.473563,3,0.808511,0.024799,0.407022,0.001639,0.357846,0.5179819999999999,0
371,0.43891899999999995,6,0.9574469999999999,0.048337,0.300952,0.003467,0.422915,0.414912,0
37835,0.45130699999999996,1,0.42553199999999997,0.041612,0.665427,0.002665,0.578975,0.64386,1
4731,0.907526,0,0.723404,0.040981000000000004,0.403154,0.002686,0.276282,0.611842,0
32358,0.000531,6,0.14893599999999999,0.044104000000000004,0.090598,0.003467,0.422915,0.414912,0
32791,0.005442,6,0.42553199999999997,0.078209,0.461024,0.003467,0.422915,0.414912,1
35513,0.46511199999999997,0,0.31914899999999996,0.026991,0.200536,0.00182,0.125065,0.646491,0
32425,0.42462700000000003,5,0.5319149999999999,0.085235,0.30675399999999997,0.003467,0.422915,0.414912,1
29038,0.9118620000000001,1,0.46808500000000003,0.046205,0.533175,0.003091,0.540135,0.453509,1
35356,0.45157299999999995,0,0.170213,0.031163999999999997,0.168997,0.001224,0.255308,0.860088,0
31834,0.9031459999999999,6,0.702128,0.053921000000000004,0.314787,0.0032380000000000004,0.298291,0.623684,0
34827,0.8725719999999999,6,0.255319,0.033264999999999996,0.25022300000000003,0.0020559999999999997,0.251683,0.8074560000000001,1
32606,0.48683699999999996,3,0.40425500000000003,0.11558800000000001,0.524546,0.007956,0.49767,0.332456,1
10462,0.911331,3,0.40425500000000003,0.057464,0.517703,0.003812,0.6040909999999999,0.453509,1
23284,0.867926,5,0.659574,0.030233,0.738917,0.0019210000000000002,0.525634,0.7495609999999999,1
11725,0.46051099999999995,1,0.893617,0.025639,0.408509,0.0017120000000000002,0.45624,0.607456,0
27471,0.451883,0,0.021277,0.036057,0.425469,0.002443,0.389177,0.528509,0
24323,0.469714,0,0.978723,0.032124,0.311961,0.002156,0.285603,0.614912,0
6037,0.004248,0,0.574468,0.048517000000000005,0.485421,0.003467,0.422915,0.414912,0
22667,0.500111,6,0.744681,0.030683,0.328771,0.0021079999999999996,0.268773,0.339035,0
38012,0.45170600000000005,3,0.170213,0.032905000000000004,0.27105,0.0021920000000000004,0.331952,0.779825,0
16525,0.027388,1,0.893617,0.1058,0.388575,0.003467,0.422915,0.414912,1
4256,0.442989,1,0.021277,0.046595,0.299464,0.003189,0.303211,0.509211,0
1016,0.47409399999999996,1,0.340426,0.037679000000000004,0.638798,0.002501,0.438115,0.653509,0
498,0.009469,6,0.9148940000000001,0.041642,0.48512299999999997,0.003467,0.422915,0.414912,0
4116,0.429937,0,0.48936199999999996,0.115168,0.658881,0.003467,0.422915,0.414912,1
11722,0.022211,2,0.21276599999999998,0.062838,0.151443,0.003467,0.422915,0.414912,1
24639,0.9072610000000001,1,0.14893599999999999,0.038669,0.141476,0.0025050000000000003,0.25246,0.691667,0
16147,0.00469,3,0.510638,0.11973099999999999,0.592681,0.003467,0.422915,0.414912,0
20125,0.898898,0,0.446809,0.0532,0.442874,0.003288,0.316934,0.739912,0
10099,0.429494,4,0.19148900000000002,0.073226,0.223892,0.003467,0.422915,0.414912,1
11967,0.442193,3,0.553191,0.085475,0.524249,0.003467,0.422915,0.414912,1
36474,0.43891899999999995,6,0.382979,0.048337,0.312705,0.003467,0.422915,0.414912,0
18950,0.8981020000000001,3,0.9148940000000001,0.042662,0.569771,0.002852,0.514759,0.48113999999999996,0
8473,0.8985,5,0.765957,0.08784700000000001,0.634484,0.005972,0.673744,0.198246,1
29885,0.894739,3,0.829787,0.114027,0.871318,0.007387,0.711807,0.585965,0
9748,0.8717309999999999,3,0.510638,0.09349099999999999,0.49732200000000004,0.006261,0.557742,0.5245609999999999,1
33111,0.897969,0,0.42553199999999997,0.10583,0.598036,0.006257,0.380891,0.878509,1
9266,0.42936199999999997,1,0.14893599999999999,0.067191,0.152782,0.003467,0.422915,0.414912,0
7959,0.03137,0,0.617021,0.11561800000000001,0.603243,0.003467,0.422915,0.414912,1
35425,0.9954430000000001,6,0.6382979999999999,0.027471,0.335912,0.0017760000000000002,0.28430900000000003,0.808772,0
35856,0.9120389999999999,5,0.617021,0.046175,0.46206499999999995,0.003089,0.542983,0.432895,0
3277,0.45113000000000003,4,0.9574469999999999,0.042272000000000004,0.643261,0.002775,0.439669,0.591228,0
35543,0.46466999999999997,4,0.170213,0.02621,0.143558,0.0017760000000000002,0.19730699999999998,0.565789,0
21689,0.000442,4,0.744681,0.092951,0.6197560000000001,0.003467,0.422915,0.414912,0
96,0.902526,6,0.10638299999999999,0.058544000000000006,0.263612,0.00386,0.355256,0.5776319999999999,1
20914,0.44679399999999997,4,0.87234,0.044194,0.596697,0.003014,0.465821,0.591228,0
6026,0.438255,5,0.042553,0.059204999999999994,0.364921,0.003467,0.422915,0.414912,0
17978,0.468962,4,0.9361700000000001,0.028492,0.430378,0.0018989999999999999,0.251165,0.650439,0
23691,0.001018,3,0.170213,0.077999,0.19875,0.003467,0.422915,0.414912,1
24578,0.013097,5,0.0,0.048667,0.52767,0.003467,0.422915,0.414912,1
34493,0.027123,2,0.10638299999999999,0.049688,0.148021,0.003467,0.422915,0.414912,0
20632,0.42971499999999996,2,0.085106,0.049838,0.185064,0.003467,0.422915,0.414912,0
10656,0.876908,4,0.170213,0.028612000000000002,0.189676,0.0018449999999999999,0.265924,0.686842,0
15611,0.018406,0,0.14893599999999999,0.043263,0.14013699999999998,0.003467,0.422915,0.414912,0
1325,0.022167,1,0.361702,0.05764400000000001,0.453585,0.003467,0.422915,0.414912,0
38434,0.880934,5,0.042553,0.029182,0.360607,0.001813,0.382703,0.7219300000000001,0
1498,0.460334,4,0.255319,0.032034,0.374888,0.0021850000000000003,0.35137199999999996,0.48947399999999996,0
35560,0.009159,6,0.553191,0.06758099999999999,0.424725,0.003467,0.422915,0.414912,0
14029,0.022387999999999998,6,0.553191,0.069143,0.241892,0.003467,0.422915,0.414912,1
17393,0.89912,5,0.021277,0.08694600000000001,0.522166,0.005706,0.47566,0.563596,1
31750,0.022831,2,0.361702,0.050648,0.456412,0.003467,0.422915,0.414912,0
26046,0.460599,3,0.9361700000000001,0.030233,0.48229700000000003,0.002017,0.408856,0.6991229999999999,0
2434,0.907216,0,0.382979,0.08907799999999999,0.374442,0.005336,0.311756,0.778509,1
1402,0.8900049999999999,1,0.595745,0.051099,0.616037,0.005569,0.6841020000000001,0.343421,1
4125,0.45599799999999996,3,0.06383,0.037107999999999995,0.464296,0.002617,0.46789200000000003,0.5473680000000001,0
8454,0.872484,4,0.553191,0.468116,0.8033319999999999,0.0305,0.9337129999999999,0.13026300000000002,1
18115,0.8940309999999999,1,0.340426,0.086586,0.712734,0.0057810000000000005,0.721129,0.45087700000000003,1
35030,0.473829,2,0.48936199999999996,0.030323000000000003,0.598334,0.001998,0.534438,0.5771930000000001,1
26141,0.017787,0,0.744681,0.123214,0.5791430000000001,0.003467,0.422915,0.414912,1
32560,0.8761559999999999,1,0.42553199999999997,0.024559,0.505504,0.000715,0.241844,0.8570180000000001,0
35528,0.456351,4,0.87234,0.037408,0.649807,0.002538,0.528224,0.604825,1
18079,0.013184999999999999,0,0.40425500000000003,0.041582,0.586879,0.003467,0.422915,0.414912,1
30246,0.018406,0,0.085106,0.043263,0.19518,0.003467,0.422915,0.414912,0
30924,0.8769520000000001,5,0.276596,0.03999,0.497917,0.002734,0.5888140000000001,0.278947,1
12663,0.46099700000000005,5,0.042553,0.036177,0.46161899999999995,0.002468,0.41610600000000003,0.47543900000000006,0
33208,0.022654,5,1.0,0.06944299999999999,0.29128200000000004,0.003467,0.422915,0.414912,0
12808,0.430069,3,0.19148900000000002,0.07331599999999999,0.220173,0.003467,0.422915,0.414912,0
2164,0.8716870000000001,0,0.8510639999999999,0.027320999999999998,0.339185,0.0017100000000000001,0.2768,0.830263,1
8741,0.425202,4,0.978723,0.07661799999999999,0.396459,0.003467,0.422915,0.414912,1
3890,0.47329799999999994,4,0.46808500000000003,0.027981,0.560994,0.001888,0.48808900000000005,0.428947,1
15451,0.000531,6,0.978723,0.068302,0.35778000000000004,0.003467,0.422915,0.414912,0
14458,0.027255,5,0.12766,0.073826,0.12466500000000001,0.003467,0.422915,0.414912,0
20244,0.47422700000000007,4,0.595745,0.024919,0.192205,0.0016600000000000002,0.095546,0.791667,0
33022,0.017698,5,0.978723,0.047466,0.384112,0.003467,0.422915,0.414912,0
3443,0.013274000000000001,2,0.40425500000000003,0.043203,0.603838,0.003467,0.422915,0.414912,0
5294,0.87589,2,0.042553,0.033085,0.256323,0.002034,0.37648899999999996,0.7692979999999999,0
16386,0.027034,0,0.42553199999999997,0.11591800000000001,0.49925600000000003,0.003467,0.422915,0.414912,1
17391,0.42940600000000007,2,0.8510639999999999,0.058364,0.415204,0.003467,0.422915,0.414912,0
12241,0.429494,4,0.48936199999999996,0.080551,0.5721510000000001,0.003467,0.422915,0.414912,1
36487,0.017963999999999997,4,0.680851,0.076318,0.457899,0.003467,0.422915,0.414912,0
398,0.44268,1,0.48936199999999996,0.08727599999999999,0.546712,0.0059310000000000005,0.550751,0.394298,1
28205,0.912482,1,0.29787199999999997,0.079891,0.48482600000000003,0.005494,0.565769,0.325877,1
18091,0.022964,5,0.9361700000000001,0.089288,0.299018,0.003467,0.422915,0.414912,1
19368,0.026857,3,0.361702,0.108502,0.598483,0.003467,0.422915,0.414912,1
12722,0.451794,5,0.29787199999999997,0.054311,0.6474260000000001,0.003693,0.5422060000000001,0.5412279999999999,1
34092,0.893854,4,0.0,0.053741,0.558762,0.0036060000000000003,0.48731199999999997,0.532895,0
521,0.890049,2,0.765957,0.294134,0.980809,0.019763,0.822631,0.422368,1
15170,0.437857,3,0.31914899999999996,0.045334,0.383963,0.003467,0.422915,0.414912,0
8420,0.907172,6,1.0,0.093911,0.36864,0.006248,0.464267,0.5179819999999999,1
30971,0.031238,4,0.340426,0.102018,0.47456099999999996,0.003467,0.422915,0.414912,1
10726,0.451175,5,0.595745,0.041070999999999996,0.564862,0.002734,0.5618850000000001,0.37850900000000004,0
32992,0.44675,3,0.10638299999999999,0.036147000000000006,0.33531700000000003,0.002339,0.360953,0.6543859999999999,0
1595,0.0050880000000000005,5,0.31914899999999996,0.07535700000000001,0.406724,0.003467,0.422915,0.414912,1
16451,0.008981999999999999,2,0.9361700000000001,0.10961300000000002,0.59521,0.003467,0.422915,0.414912,0
29384,0.017433,6,0.8510639999999999,0.10432899999999999,0.49360299999999996,0.003467,0.422915,0.414912,1
33744,0.446927,0,0.31914899999999996,0.042843,0.29723299999999997,0.000976,0.107716,0.765789,1
21443,0.473696,6,0.021277,0.027351,0.292324,0.001818,0.325997,0.750877,0
13664,0.018672,6,0.382979,0.071995,0.358375,0.003467,0.422915,0.414912,1
6466,0.005265,2,0.5319149999999999,0.08379400000000001,0.537786,0.003467,0.422915,0.414912,0
15499,0.46874,6,0.021277,0.026991,0.292621,0.0018260000000000001,0.28430900000000003,0.601754,0
29142,0.44750200000000007,6,0.87234,0.072775,0.5563819999999999,0.005037,0.365096,0.5004390000000001,1
7196,0.00469,3,0.340426,0.091059,0.656204,0.003467,0.422915,0.414912,0
7212,0.9910180000000001,5,0.255319,0.109403,0.412229,0.007234999999999999,0.385034,0.613596,1
26042,0.907615,2,0.8510639999999999,0.062838,0.49181800000000003,0.0042380000000000004,0.5849300000000001,0.391667,0
15799,0.8943409999999999,1,0.10638299999999999,0.043773,0.255727,0.0028420000000000003,0.402382,0.652193,0
36269,0.000442,4,0.829787,0.045214,0.504017,0.003467,0.422915,0.414912,0
4670,0.8812,4,0.23404299999999997,0.029001999999999997,0.226569,0.00183,0.31149699999999997,0.756579,0
28380,0.424494,2,0.595745,0.056923,0.150848,0.003467,0.422915,0.414912,0
25943,0.442989,1,0.446809,0.061997000000000003,0.602648,0.004155,0.498964,0.556579,1
18565,0.022875,3,0.042553,0.060796,0.376822,0.003467,0.422915,0.414912,1
1931,0.42971499999999996,2,0.87234,0.054912,0.41996400000000006,0.003467,0.422915,0.414912,0
21045,0.893766,2,0.042553,0.05443099999999999,0.493752,0.0036060000000000003,0.494303,0.492544,1
32416,0.031282,5,0.382979,0.074817,0.398542,0.003467,0.422915,0.414912,1
7626,0.912172,1,1.0,0.091329,0.432609,0.006221,0.42361499999999996,0.43464899999999995,1
32898,0.0,1,0.446809,0.044374000000000004,0.51681,0.003467,0.422915,0.414912,1
34916,0.433565,3,0.021277,0.049838,0.282803,0.003467,0.422915,0.414912,0
35676,0.889208,4,0.978723,0.029092000000000003,0.5299020000000001,0.001971,0.446142,0.501316,1
14629,0.031415,1,0.680851,0.0662,0.506099,0.003467,0.422915,0.414912,0
28743,0.9069950000000001,2,0.021277,0.038519,0.308837,0.002628,0.342828,0.386842,0
2575,0.433609,4,0.87234,0.048037,0.347516,0.003467,0.422915,0.414912,0
36479,0.87182,3,0.085106,0.030532999999999998,0.165724,0.000839,0.321077,0.688596,1
6800,0.9119950000000001,4,0.723404,0.044374000000000004,0.48482600000000003,0.003035,0.494562,0.29386,0
19288,0.880492,2,0.21276599999999998,0.032845,0.202321,0.0021149999999999997,0.240031,0.607895,0
31537,0.867439,1,0.340426,0.029723000000000003,0.560547,0.001967,0.553081,0.545614,0
24263,0.867793,2,0.9574469999999999,0.028191,0.447486,0.0010119999999999999,0.314604,0.705263,0
27040,0.8846950000000001,6,0.10638299999999999,0.029001999999999997,0.21347800000000003,0.0017640000000000002,0.35939899999999997,0.65614,0
17602,0.026282,4,0.170213,0.047526,0.167956,0.003467,0.422915,0.414912,0
2940,0.46449300000000004,0,0.617021,0.02678,0.208866,0.001789,0.186173,0.671053,0
4499,0.425202,4,0.5319149999999999,0.060376,0.47411499999999995,0.003467,0.422915,0.414912,0
30964,0.898943,1,0.6382979999999999,0.086256,0.48482600000000003,0.00386,0.554894,0.463596,1
13701,0.442989,1,0.340426,0.050438,0.5480510000000001,0.0033590000000000004,0.506214,0.5127189999999999,1
22965,0.460334,4,0.042553,0.042692,0.448974,0.002916,0.46789200000000003,0.349123,0
2547,0.42555600000000005,5,0.617021,0.08232300000000001,0.311366,0.003467,0.422915,0.414912,1
26842,0.8814649999999999,3,0.617021,0.028792,0.486462,0.0020050000000000003,0.618074,0.315789,0
1974,0.8902700000000001,0,0.382979,0.075267,0.5550430000000001,0.004877,0.32314899999999996,0.762281,0
25252,0.44321000000000005,6,0.8510639999999999,0.057042999999999996,0.446593,0.0036079999999999997,0.358881,0.456579,1
24616,0.026636,5,0.723404,0.071815,0.32609299999999997,0.003467,0.422915,0.414912,1
23725,0.018451,1,0.617021,0.089378,0.481702,0.003467,0.422915,0.414912,1
28095,0.004292,1,0.382979,0.047016,0.560994,0.003467,0.422915,0.414912,0
14893,0.018672,6,0.680851,0.05245,0.238173,0.003467,0.422915,0.414912,0
4102,0.456617,3,0.382979,0.038699000000000004,0.658137,0.0026190000000000002,0.633092,0.5004390000000001,1
28585,0.465466,1,0.446809,0.070494,0.583011,0.0048130000000000004,0.509839,0.46228100000000005,1
27587,0.881023,0,0.595745,0.028942000000000002,0.263612,0.0007769999999999999,0.216986,0.575,1
11000,0.026326,5,0.23404299999999997,0.071364,0.163493,0.003467,0.422915,0.414912,0
6372,0.44276800000000005,3,0.446809,0.074276,0.557423,0.005075,0.546608,0.386842,1
36277,0.898766,4,0.510638,0.072865,0.538381,0.004726,0.587778,0.619737,1
1689,0.867484,2,0.765957,0.028221,0.508182,0.0018629999999999999,0.5652510000000001,0.659211,0
13358,0.022698,6,0.595745,0.075718,0.24382600000000001,0.003467,0.422915,0.414912,0
35996,0.425601,6,0.829787,0.05839400000000001,0.300208,0.003467,0.422915,0.414912,0
12701,0.031016000000000002,6,0.574468,0.074817,0.21942899999999999,0.003467,0.422915,0.414912,1
33775,0.014247,3,0.23404299999999997,0.040591,0.257513,0.003467,0.422915,0.414912,0
33724,0.45175,4,0.31914899999999996,0.044554,0.7249329999999999,0.002983,0.64086,0.387281,1
35566,0.429937,0,0.40425500000000003,0.11108399999999999,0.640881,0.003467,0.422915,0.414912,1
22932,0.022609999999999998,4,0.5319149999999999,0.057042999999999996,0.48958599999999997,0.003467,0.422915,0.414912,0
23071,0.9073049999999999,2,0.808511,0.101087,0.524695,0.006568000000000001,0.6841020000000001,0.338158,1
27044,0.8716870000000001,0,0.340426,0.026719999999999997,0.346474,0.0016829999999999998,0.183843,0.9399120000000001,0
31602,0.43405200000000005,0,0.446809,0.06130700000000001,0.546117,0.003467,0.422915,0.414912,1
38363,0.902659,2,0.042553,0.103369,0.44555200000000006,0.006926000000000001,0.503107,0.46184200000000003,1
1168,0.42453900000000006,3,0.10638299999999999,0.040351,0.041951999999999996,0.003467,0.422915,0.414912,0
23576,0.031502999999999996,3,0.723404,0.06653099999999999,0.451056,0.003467,0.422915,0.414912,0
20262,0.0008849999999999999,0,0.0,0.087426,0.342011,0.003467,0.422915,0.414912,0
26887,0.013583000000000001,2,0.829787,0.041431,0.52291,0.003467,0.422915,0.414912,0
4511,0.9910180000000001,5,0.574468,0.028942000000000002,0.49732200000000004,0.0019920000000000003,0.529259,0.443421,0
11086,0.44683900000000004,5,0.595745,0.043473000000000005,0.511455,0.003012,0.498446,0.452193,1
13282,0.473829,2,0.893617,0.037619,0.444808,0.002449,0.34567600000000004,0.78114,1
20688,0.451971,2,0.31914899999999996,0.102198,0.787563,0.006928,0.602538,0.59386,1
23855,0.465466,1,0.46808500000000003,0.069173,0.585986,0.004711,0.496634,0.473684,1
18157,0.8676159999999999,5,0.340426,0.029512,0.554002,0.001905,0.49223199999999995,0.687281,0
19878,0.44268,1,0.021277,0.047616000000000006,0.295894,0.003193,0.316416,0.588596,0
35254,0.031061000000000002,0,0.382979,0.074547,0.507587,0.003467,0.422915,0.414912,1
3925,0.008628,1,0.12766,0.064519,0.271497,0.003467,0.422915,0.414912,0
3537,0.889739,2,0.276596,0.079801,0.545671,0.005368,0.529001,0.45570200000000005,1
21543,0.42918500000000004,4,0.23404299999999997,0.080101,0.387236,0.003467,0.422915,0.414912,1
33844,0.451794,5,0.085106,0.048006,0.461321,0.003257,0.451321,0.6307020000000001,0
33185,0.894783,4,0.574468,0.08451399999999999,0.638054,0.005742000000000001,0.696789,0.32807,0
6663,0.022078999999999998,6,0.574468,0.07325599999999999,0.255281,0.003467,0.422915,0.414912,1
16916,0.001018,3,0.06383,0.077999,0.39155,0.003467,0.422915,0.414912,1
12583,0.44701599999999997,2,0.340426,0.099496,0.700982,0.007054,0.5999479999999999,0.365789,1
34651,0.877085,1,0.021277,0.035907,0.257364,0.00242,0.224754,0.36535100000000004,1
1611,0.912393,6,0.978723,0.044524,0.317019,0.002954,0.368721,0.563158,0
35723,0.018406,0,0.170213,0.044344,0.132996,0.003467,0.422915,0.414912,0
26729,0.425379,1,0.382979,0.098775,0.577655,0.003467,0.422915,0.414912,1
18425,0.43883,4,0.893617,0.048337,0.28801,0.003467,0.422915,0.414912,0
8503,0.008628,1,0.893617,0.057734,0.592383,0.003467,0.422915,0.414912,0
31882,0.022742,0,0.31914899999999996,0.083554,0.42933699999999997,0.003467,0.422915,0.414912,1
12622,0.005309,3,0.87234,0.089798,0.655608,0.003467,0.422915,0.414912,1
4725,0.44745799999999997,5,1.0,0.043593,0.606367,0.002975,0.505179,0.387719,0
10308,0.9122610000000001,3,0.06383,0.054491,0.24828899999999998,0.0037310000000000004,0.378819,0.374123,0
21462,0.44675,3,0.8510639999999999,0.048277,0.64936,0.0032920000000000002,0.5189020000000001,0.567982,0
34800,0.9034110000000001,5,1.0,0.07385599999999999,0.495537,0.004867,0.43216000000000004,0.638596,1
31812,0.009601,2,0.617021,0.046385,0.48527200000000004,0.003467,0.422915,0.414912,1
